"","Model","n.wai.missing","n.wbc.missing","Strong1","Strong2","Strong3","Strong4","Strong5"
"1277","Stepwise",6,0,5.96295399389929,4.84886552899782,4.8557905902759,5.38614321302561,4.6117124063876
"1278","LASSO",6,0,6.14559341087443,4.76187023396409,4.74744253731506,5.0596098350575,4.51762833634939
"1279","Stepwise",6,0,6.58555320185992,5.00775034920166,4.89221211718585,5.05296617599369,4.79854906043274
"1280","LASSO",6,0,6.49701679227679,4.71086043910439,4.71237287767619,4.94085461485607,4.39804505691005
"1281","Stepwise",6,0,7.00518943287341,5.26694235843088,5.01582045379949,5.01574473986542,5.08466789262072
"1282","LASSO",6,0,6.42224385488659,4.77998495977186,4.70043280811451,4.64247465701692,4.44430383018692
"1283","Stepwise",6,0,6.21911449591559,4.77987406601664,4.99852824784233,4.77239974427527,4.83749437217441
"1284","LASSO",6,0,6.56439530507005,4.57363833578147,4.62050020564543,4.39523397628516,4.59690799483216
"1285","Stepwise",6,0,6.82382244097051,5.19809433778611,5.21695748339932,4.59434929075745,5.13828896677513
"1286","LASSO",6,0,6.29768115868862,4.79839090418341,4.7309809843815,4.4437110214363,4.95054419331029
"1287","Stepwise",6,0,6.41549478490349,5.46288878008533,5.06946480312131,4.94531160538514,4.90876784266599
"1288","LASSO",6,0,6.51840234373611,4.97535046891813,4.65176393996248,4.91261065775344,4.6555744182638
"1289","Stepwise",6,0,4.78316512707159,5.075750477441,5.13372450371576,5.38640896978861,4.62687483026088
"1290","LASSO",6,0,5.99589431299806,4.9089701954987,4.8354805835697,5.10881374335933,4.5976317868214
"1291","Stepwise",6,0,6.47978692844255,5.01884423118677,5.07056809141222,4.87958025030521,4.8869013560206
"1292","LASSO",6,0,6.4361029045633,4.748845491935,4.69201805981486,4.77539582707268,4.57465705284173
"1293","Stepwise",6,0,6.48557065323734,4.80397903087982,4.55894547911614,5.11397775707279,5.09345075223526
"1294","LASSO",6,0,6.3302800000236,4.46337109966477,4.29285566474472,4.86880560818518,4.74712496257342
"1295","Stepwise",6,0,7.03988189379122,4.87123919181472,5.01690725826062,4.74351631007734,4.9845186317832
"1296","LASSO",6,0,6.98525067234719,4.42391554118623,4.37597704163982,4.46772755313973,4.50900553531598
"1297","Stepwise",6,0,7.16941619714115,4.93237140639292,4.77190332995907,4.9859019214356,4.92973049791047
"1298","LASSO",6,0,6.81176583191476,4.52235679671357,4.60984613342717,4.67977952544218,4.72508123296244
"1299","Stepwise",6,0,6.64649496140928,4.62043500477881,4.85984174715998,4.75835592600915,4.81763811294159
"1300","LASSO",6,0,6.52691678101463,4.44230897979473,4.76714639838185,4.45174350828391,4.49317926436447
"1301","Stepwise",6,0,6.89437648996966,5.17825862043203,4.78229245073153,5.21453941129633,5.18886703074837
"1302","LASSO",6,0,6.66066416412154,4.84383504897306,4.45424273099286,4.69657596311222,4.75725672635975
"1303","Stepwise",6,0,5.90903275187454,5.02265811392321,5.12126912596992,5.26212281428013,4.99452333440601
"1304","LASSO",6,0,6.43896207079182,4.78528966885637,4.84686257645352,4.92083675182453,4.69748202111693
"1305","Stepwise",6,0,6.73859495907764,5.10319971455964,4.69607593848678,4.97601353018867,5.06228295888388
"1306","LASSO",6,0,6.34267210326882,4.71268575097733,4.35728926758722,4.71652440079467,4.78525314681696
"1307","Stepwise",6,0,6.9377768557148,4.87355358430323,4.68096729291031,5.38644890259914,4.99852151201343
"1308","LASSO",6,0,6.52377292610097,4.54535766780956,4.26651560929081,4.92520696786814,5.13032208888046
"1309","Stepwise",6,0,6.80886107424684,5.12064469589497,5.2759769961136,5.39781626161817,5.06671876190587
"1310","LASSO",6,0,6.43722051621617,4.71930184911328,4.7779558990489,5.05225483794421,4.71503260744046
"1311","Stepwise",6,0,6.47569389195942,5.081831779663,4.7696150617303,5.07409412475736,5.34739706134743
"1312","LASSO",6,0,6.24760794021774,4.57788813844496,4.25770844923256,4.4085133424648,4.76261088646525
"1313","Stepwise",6,0,7.02100672022801,4.85735019313553,5.18209827939908,5.0199838864593,4.99879641511523
"1314","LASSO",6,0,6.56969930643617,4.69119733624332,4.98348058340373,4.90318212257971,4.61438500641679
"1315","Stepwise",6,0,6.43207025075668,5.1756860604035,4.94271583647144,4.89169883139259,4.78656310652779
"1316","LASSO",6,0,6.63545376560474,4.66781860624903,4.65585522474128,4.54033402262795,4.44201619829016
"1317","Stepwise",6,0,6.44519843133757,5.33836567357202,5.20649621636103,5.0159651307299,5.06885440811159
"1318","LASSO",6,0,6.39331586416885,5.00914215161977,4.63897107471992,4.78761025282169,4.73192419292209
"1319","Stepwise",6,0,6.45241398216335,4.88335353227047,5.2965437751644,5.25377026963712,5.18388817874278
"1320","LASSO",6,0,6.50913191500326,4.64988982521033,4.84421156953603,4.77711969772768,4.67845077253308
"1321","Stepwise",6,0,6.17539689993631,4.71606326456635,5.06259227294744,4.95797399098339,5.01074031608054
"1322","LASSO",6,0,6.30437833367047,4.50023838660015,4.49003119962044,4.49317307260368,4.80799516609898
"1323","Stepwise",6,0,4.74015494184226,4.70317150630289,4.79863918177722,5.0182178047445,5.09950059610507
"1324","LASSO",6,0,6.41590516867398,4.43871084003861,4.08112638759869,4.83083450732515,4.59669562415025
"1325","Stepwise",6,0,6.88962305452669,5.29396000467984,4.86850581140703,4.86594353463344,5.1379373366217
"1326","LASSO",6,0,6.62864718900604,4.91635359684248,4.74907342672903,4.74260886637731,4.64101499084697
"1327","Stepwise",6,0,6.91687396078742,4.91989149578902,5.33474959226928,4.83054570237633,5.04668309994671
"1328","LASSO",6,0,6.45072751323881,4.60583048254327,5.04420228064477,4.43194013493558,4.63300215660343
"1329","Stepwise",6,0,7.00433497500679,4.95523465116277,5.18300500313463,5.09832190264713,4.81021322409758
"1330","LASSO",6,0,6.72167552059939,4.60846784178216,4.92085011982704,4.86624662762078,4.74248366250854
"1331","Stepwise",6,0,6.47269235501962,5.03091306608599,4.95158273402228,4.85429703203428,5.04651543513513
"1332","LASSO",6,0,6.22207871637429,4.77270327323776,4.77482876846339,4.55891241730983,4.80831986749141
"1333","Stepwise",6,0,7.01766750427423,5.03476083366104,5.24623101360835,5.32076012676763,4.62243089599611
"1334","LASSO",6,0,6.22331009413718,4.93097518484288,4.96835531139328,5.07382430054861,4.30075772573373
"1335","Stepwise",6,0,6.31405452091973,4.56483297131717,4.90317431946742,4.73431311474354,5.08559289625455
"1336","LASSO",6,0,6.00385466704619,4.10347074595597,4.56424861005945,4.13734441854103,4.74283913105756
"1337","Stepwise",6,0,5.95049224850408,4.65546554398898,5.19132475041458,5.02822775366817,5.306277406349
"1338","LASSO",6,0,6.02872646326986,4.27395656444043,4.85098495420454,4.43440482025461,4.93126175962029
"1339","Stepwise",6,0,6.46824263034493,4.96063033194423,4.98132726400358,4.96030304787699,4.7909148270737
"1340","LASSO",6,0,6.2948740795231,4.79911081199661,4.77093753206719,4.74188330684229,4.66706591559515
"1341","Stepwise",6,0,6.68257617425795,5.33142849415917,5.17083776865211,5.18828750765797,5.01967078401586
"1342","LASSO",6,0,6.54453168846604,4.72067058150902,4.81802587336838,4.79383622301332,4.63995131235192
"1343","Stepwise",6,0,6.71429372572369,5.62843535394981,5.36735374197457,4.99264081190178,5.12563397711482
"1344","LASSO",6,0,6.56933042564926,5.27871432809089,4.86623792438562,4.66974376367944,4.67051275435547
"1345","Stepwise",6,0,6.8824498162303,4.9098045243272,5.10099025415535,4.82030014918395,5.00715912447011
"1346","LASSO",6,0,6.58048729117593,4.18793608063138,4.89932283297539,4.33320006035013,4.71292349169788
"1347","Stepwise",6,0,6.66773129701985,4.76528151523354,4.94618559707698,5.34300439000185,5.05440723511767
"1348","LASSO",6,0,6.35630595814467,4.31597059006423,4.7919301790108,4.83619007125699,4.6342036198988
"1349","Stepwise",6,0,5.30023662273766,4.33915041721214,4.28318814016408,4.74127011293176,5.20359250161512
"1350","LASSO",6,0,5.84812252913851,3.97820930248878,3.89165914319623,4.38880859998232,4.74630878840995
"1351","Stepwise",6,0,6.35061746450527,4.67280235375236,4.94046648308039,4.96482363767979,4.87698899693231
"1352","LASSO",6,0,6.36264206954344,4.45100619880621,4.65867573011623,4.60652906997348,4.69532077782185
"1353","Stepwise",6,0,6.4963922530848,4.79312759194992,4.96121189853814,5.15319326573727,4.79891078606889
"1354","LASSO",6,0,6.46947575697721,4.47513563680987,4.67145062791474,4.67116477319701,4.56392909257119
"1355","Stepwise",6,0,6.30761959997978,5.23413630822491,5.19365947218349,4.94663522980778,4.9262282267426
"1356","LASSO",6,0,6.30933494327449,5.00409895536438,4.81949295897094,4.69944644060757,4.59937379850378
"1357","Stepwise",6,0,6.82306140517439,5.30757222729543,4.95741547233188,5.14301239235779,4.82879793486652
"1358","LASSO",6,0,6.70387607042602,5.02990204379473,4.77732042659002,4.686778305716,4.7289032968603
"1359","Stepwise",6,0,6.55592309885221,4.5568576752317,4.95690892267135,5.1838418944671,4.92607143091147
"1360","LASSO",6,0,6.36574901812426,4.5486777045852,4.78146602537801,4.86203786917178,4.49028430376069
"1361","Stepwise",6,0,6.8650719284677,5.15041753462252,4.9060377131898,5.10625891651216,5.17991754550877
"1362","LASSO",6,0,6.26716937425337,4.86428460491584,4.47543628473851,4.66405605014069,4.85819504639802
"1363","Stepwise",6,0,6.10141217446516,5.31839687002747,5.90433424906713,4.69307892543566,5.39968036216782
"1364","LASSO",6,0,6.73455391996001,4.98601403630774,5.1017266117816,4.57010509943048,4.92368218696725
"1365","Stepwise",6,0,6.62821182194891,4.69638978420083,5.42299124864708,4.55874078135455,5.46438043117934
"1366","LASSO",6,0,6.52903597770403,4.46485722680744,5.14125411362951,4.29689055252946,5.27330998015404
"1367","Stepwise",6,0,5.97014415451518,5.14021315660314,5.07058720946509,5.0418120999306,4.8832362272833
"1368","LASSO",6,0,5.72305354359431,4.76311483251282,4.71267857635849,4.89379805474003,4.35742252077709
"1369","Stepwise",6,0,6.31851974949728,5.65739247941211,4.91293350263856,4.98202802377058,4.79947080426774
"1370","LASSO",6,0,6.21624303163473,5.38960099703426,4.75101902229554,4.58579820384099,4.70158754975706
"1371","Stepwise",6,0,6.90277759379803,5.18131181675997,4.84669000307862,5.12858008277347,5.09636442034649
"1372","LASSO",6,0,6.56586820921087,4.49469258924606,4.79816924735875,4.6138055161823,4.69498296335856
"1373","Stepwise",6,0,6.43057962440788,5.31251128495871,4.71644452346758,5.2261005756559,5.17879838921254
"1374","LASSO",6,0,6.30928683414605,4.9787919822698,4.50517874582419,4.8466393423958,4.99282500449888
"1375","Stepwise",6,0,6.51408471465987,5.14944154432452,4.90013134750932,5.08414698855549,5.5449247389146
"1376","LASSO",6,0,6.28806558485117,4.76471973923144,4.62638863910717,4.61929809897369,5.21683376972741
"1377","Stepwise",6,0,7.11637965340599,5.02716149110483,5.32080759395074,4.82024231051692,5.05370986050508
"1378","LASSO",6,0,6.72449915091609,4.77683902221419,4.99505232090493,4.3227341925645,4.62080677129511
"1379","Stepwise",6,0,7.27255276323779,4.75384883691223,5.20569474069187,4.8851190838795,4.67645808833629
"1380","LASSO",6,0,6.55226217531897,4.73234230963569,4.82417883622761,4.90369431812646,4.43075562332769
"1381","Stepwise",6,0,6.70971091629293,4.66989857154458,5.1648614662339,5.09152545791944,5.25171746377834
"1382","LASSO",6,0,6.49096939200778,4.53835380052434,4.78835676930654,4.84269089142912,4.99947955754552
"1383","Stepwise",6,0,6.58719419947428,5.612136654707,5.27551595742398,4.7420877752255,4.89919144222587
"1384","LASSO",6,0,6.31485823552858,5.21585517645999,5.04264122852754,4.64567220136832,4.59613667598025
"1385","Stepwise",6,0,6.68687688590374,5.32694584530942,5.1514144010526,5.10064825971023,5.01026161321634
"1386","LASSO",6,0,6.491230917687,4.61157622397964,4.59045551804857,4.77720189370333,4.6056143640954
"1387","Stepwise",6,0,6.24700509551084,4.60664308567221,4.80024592821656,5.24521765757707,4.66852510473635
"1388","LASSO",6,0,6.26603258390643,4.19431091037714,4.58367132740062,4.83466519126207,4.18197769990308
"1389","Stepwise",6,0,6.93613093509459,4.94196561443081,5.15043547842385,5.41123939609901,5.11965689034592
"1390","LASSO",6,0,6.23696582489713,4.66019261135178,4.71134644900782,5.06319270129124,4.68839440140234
"1391","Stepwise",6,0,6.0746322914982,5.22898073119167,4.99226853839284,4.63280164720503,4.82314607294846
"1392","LASSO",6,0,6.32634774976822,4.85811853892867,4.64554492434158,4.42492329917758,4.51068236481053
"1393","Stepwise",6,0,7.17163275215467,5.24258470772779,4.6205829246063,4.83159407043296,5.42752088026785
"1394","LASSO",6,0,6.6052018009381,4.66002631379785,4.41464468264366,4.76500377325693,5.04138195597237
"1395","Stepwise",6,0,6.56911596150071,5.11097979869847,4.95405867545109,5.1928431632344,5.15657820618475
"1396","LASSO",6,0,6.3087057414073,4.83672854019628,4.57928741281043,4.76213017603693,4.54461421224699
"1397","Stepwise",6,0,6.34495878342167,5.23534514459313,5.16285589344136,5.16864966711579,4.12948827766936
"1398","LASSO",6,0,6.28440106821742,4.85266545646119,4.71747135890036,4.73197639496442,4.40371850078981
"1399","Stepwise",6,0,5.66687894141386,5.22895471078515,5.10903999513982,4.97312042988878,5.27571833115238
"1400","LASSO",6,0,6.27628258115954,4.92172332571263,4.69546361367155,4.97475478651151,4.92992417539395
"1401","Stepwise",7,0,6.53485683871497,5.13394497735293,5.77947897536292,4.82892026603874,4.78080563493282
"1402","LASSO",7,0,6.54922189251236,4.82431727934662,5.07981205254706,4.70292694589419,4.59331258130934
"1403","Stepwise",7,0,6.82617135369692,5.31360485577847,4.75843239830228,5.31497268973916,4.77068545026607
"1404","LASSO",7,0,6.51937370481741,4.93810080295635,4.43530151012591,5.03374623827848,4.41192273596936
"1405","Stepwise",7,0,6.81356193104012,5.26165001560766,4.71579753805072,5.07691802827114,4.74410129958527
"1406","LASSO",7,0,6.41790589915481,4.86597847004237,4.25517758363345,4.77883667616306,4.43019646212209
"1407","Stepwise",7,0,5.7123686897376,5.5704600486066,5.16166051353,5.05358787997994,5.03728010854512
"1408","LASSO",7,0,6.09930252724496,4.82967211634014,4.46210962466814,4.66782854833624,4.65554406749857
"1409","Stepwise",7,0,6.70233978124525,5.03012227507117,4.93438943212818,4.71602368415185,5.04636956207871
"1410","LASSO",7,0,6.72761902420801,4.49065626897289,4.45856450515714,4.39760004713613,4.69497974878422
"1411","Stepwise",7,0,6.34989438522061,5.23214787540119,5.46462466832109,4.6323458072737,4.94859323989686
"1412","LASSO",7,0,6.19508130538857,5.119041490999,5.20195575622373,4.59336135654959,5.0058101069566
"1413","Stepwise",7,0,6.2055382774188,4.88329977131438,5.23708430055876,5.26463095418498,5.32184845714512
"1414","LASSO",7,0,6.42255878495514,4.80219791214918,5.08626978518765,4.48934833038644,4.36722284728745
"1415","Stepwise",7,0,6.80514830093365,5.08809039423395,5.0220671947464,5.30730218793161,4.84279644661882
"1416","LASSO",7,0,6.39559825484395,4.82877457990897,4.57816780728656,4.89888194145303,4.25576879400809
"1417","Stepwise",7,0,6.29582943079817,5.12883025954862,4.60339418114517,4.94398713413117,4.87500182195601
"1418","LASSO",7,0,6.10244102315169,4.37741053308567,4.09903955334658,4.46310166230077,4.42191952978421
"1419","Stepwise",7,0,6.3391313367815,4.53337774306822,5.18439900105062,5.14555670579904,5.17814830731252
"1420","LASSO",7,0,6.24319744655074,4.0855568910848,4.70931271498726,4.75840349039701,4.58674661309945
"1421","Stepwise",7,0,6.6508868194954,5.39026314901015,4.82204016936077,4.84893894277757,4.95352644802635
"1422","LASSO",7,0,6.48709989102164,4.96316865192781,4.63375174479918,4.57437048548104,4.61992206832569
"1423","Stepwise",7,0,6.14223675798241,4.82531096801691,4.75219394965252,4.85068236803291,5.45368998401535
"1424","LASSO",7,0,5.95960055304645,4.7098637447788,4.50598889980385,4.65832077843087,5.04278990178465
"1425","Stepwise",7,0,6.76774753287088,4.73848918634891,4.94865412583965,5.4632872399675,4.84261248095467
"1426","LASSO",7,0,6.54743141378866,4.38488060602826,4.57499143630895,5.09510276930019,4.20944691067615
"1427","Stepwise",7,0,6.71253043294317,5.21489224253025,5.72113120029368,5.27540872096614,4.51122051167507
"1428","LASSO",7,0,6.40147494797035,4.92956361388412,5.01853938783568,4.61874947138361,4.14633475614307
"1429","Stepwise",7,0,6.72165108744396,5.29756636919848,4.93274328026812,4.82455186848483,5.35240595010055
"1430","LASSO",7,0,6.26016092500842,4.58504982589192,4.45055619075314,4.21415082304376,4.72323162725813
"1431","Stepwise",7,0,6.51421769466846,5.38082099260381,5.02853346656009,4.71988832236686,5.03200528666751
"1432","LASSO",7,0,6.30094504764361,4.98324570287634,4.73372666364577,4.5598236129727,4.82906454318399
"1433","Stepwise",7,0,6.59497510108332,5.0796824800556,4.98877664944349,5.01168211222186,4.70847657504459
"1434","LASSO",7,0,6.54297714601937,4.84595248052537,4.92084552272661,4.75244325003233,4.42581848456824
"1435","Stepwise",7,0,6.92928798086221,5.26901503354609,5.54842196556817,4.95947434683884,5.12897058851464
"1436","LASSO",7,0,6.62715961570544,4.89108256719387,5.03484223915454,4.57783836539385,4.78950493106287
"1437","Stepwise",7,0,6.5901269107841,4.75802624951485,5.02090877826463,4.34641800909543,5.36022942321461
"1438","LASSO",7,0,6.58341623731726,4.46709817421857,4.63684776987728,4.21367830162118,4.79893678959932
"1439","Stepwise",7,0,6.39895592606599,4.84478384992301,5.11086328224796,5.06435814579013,4.92932595443529
"1440","LASSO",7,0,6.014095602935,4.66649921019493,4.61781830274278,4.69034158478015,4.77080309637609
"1441","Stepwise",7,0,6.489368222898,5.15932687473562,5.36649126558136,4.58936178298502,4.92795720334803
"1442","LASSO",7,0,6.23596658309113,4.73820266852429,5.02843204742058,4.25943416869645,4.42505857347575
"1443","Stepwise",7,0,6.27768735526226,4.63647086902889,4.93047399069591,4.82418520635022,4.86961750401824
"1444","LASSO",7,0,6.39826496890358,4.4840358143613,4.73729662302315,4.66812516144946,4.60051865375134
